tweet_id,sentiment,author,content
1752965757,relief,m4s,@krystynchong Hello Krystyn  have a great Mother's Day celebrations
1752965793,enthusiasm,SteveAllen2,"KERI HILSON- SLOW DANCE ROCKIN' THE SHIT OUT OF MY PLAYLIST RIGHT NOW! GET UP ON THIS SONG, PURE PANTY DROPPER"
1752965823,love,Ronjayy,happy mothers day.
1752965833,neutral,80smusicthebest,@RetroRewind great show today
1752983525,neutral,catherinelaure,@souljaboytellem  Lord Have Mercy ... TECHNOLOGY ! So much Tattos MON DIEU ï¿½ï¿½ a dï¿½ faire mal !
1752983566,love,zaneology,@sharonhayes GIRLFRIEND!
1752983591,happiness,marjorieyan,@kayemeff its almost your birthday!!
1752983634,love,xluckyscrubs13x,Only has under 200 words left to write on her assignment
1752983756,love,xsuzanne,happy mother's day! I love you mama
1752983838,happiness,TamaraEcker,"@SamBennington  Welcome to Twitter  It's really cool that you are here! Greetings from Vienna,Austria"
1752983855,happiness,sweetener,"traveling alone makes i meet new people,new circle ..strangers become friends"
1752983927,happiness,OneAndOnlyLia,Morning everyone! Hope you have a great Sunday!!
1752984048,hate,iammusic86,macs ftw btw. .just because.. and if you're still using the grandaddy pc's you lost at life.. jp  (..not really..)
1752984090,happiness,joesebok,"Fatigue settling in, but gotta power through! Awesome seats again tonight. I'm pretty lucky. Life ain't too bad..."
1752984126,worry,hyperjetrod,@JayLink_ yeah
1752984131,neutral,Paula_in_Pa,@TheEllenShow
1752984186,sadness,reesan,"@shibuya246 yeah, but no closer to the secret of stumble."
1752984194,love,angsbaybays,With my baby drinking. God I love her
1752984224,surprise,cherimerriam,Happy Mothers Day to all the Mommys.
1752984235,relief,beast_,"@aeche We didn't...but we did have to wait a good twenty minutes for one.  Good night, though!"
1752984325,neutral,ianmuli,watching saturday night live; justin timberlake hosts
1752984363,love,gabizza,"Good morning, sunshine! I`mm gonna start my day wth some movies."
1752984386,surprise,Apolladora,"@McCainBlogette Congrats!  I cuss like that in a matter of minutes, But didn't know until now there is a reward for it."
1752984407,love,ama21187,Paper writing til my heart's content
1752984457,neutral,twebbstack,@ztnewetnorb then i kill Bradies gf and have Bradie
1752984489,enthusiasm,Paigey215,@mismile when are u gonna host Saturday night live!! i've been waiting for like 2 yearsssssss!!
1752984495,neutral,mariah_Jachelle,@souljaboytellem my name too    (Soulja Boy Tell 'Em LIVE live &gt; http://ustre.am/2UhS)
1752984557,love,jyothee27,http://twitpic.com/4wmoa - yeyy..
1752984609,love,HeatherMaine,Tonight was fun. Love my girl Tanna!
1752984772,neutral,xXMCR_LadyXx,@MCRsavedMilife night
1752984828,neutral,KellyShibari,@ElJefe_GM That's the plan
1752984832,relief,jessicastrust,"@LucasBlack Yeah, I know! Thanks so much"
1752984845,surprise,actionlamb,nice turn of phrase from @samsoir &quot;Wakey wakey eggs and bakey! Time for coffee and the back to code!&quot; have fun at  #openhacklondon today
1752984927,love,_CottonCandy_,yo yo yo! i like ice cream
1752984948,love,sdotpro,HAPPY MOTHERS DAY  ASAP EVERYDAY!!!
1752984965,neutral,KaylaMari,"I looked up some differents stuff for mine, today."
1752984990,surprise,zelciia,@titanite My ex-colleagues from Shaanxi kept boasting of their native noodles. So I'm REALLY curious about Shaanxi food.
1752985042,neutral,LivinMyLife01,Going to sleep now goodnight!  xoxo
1752985052,happiness,Natasha5855,good morning everyone
1752985065,relief,Beyy,@lauraaaknight grr @ naplan. just finished my commerce &amp; geo exams  good luck (Y)
1752985088,love,arysongs,"thank you for teaching me values and to be a better person each day  I LOVE SO MUCH, YOU'RE THE BEST MUM IN THE WORLD"
1752985103,relief,wrecktify,@krystynchong  E3? Nice! I wish i could go! make sure to take tons of pictures!!!
1752985191,love,xHeyKelseyyy,"You make me happy, whether you know it or not  &lt;3"
1752985231,neutral,Miki_is_Rad,@torilovesbradie we are in perth  lol... I wish!
1752985289,worry,lynne08,@yansie02 not yet. im still loading it.  have you?
1752985371,surprise,MollySueK,@PeachiKeen AH! STEPH TWEETS!
1752985409,love,XMissxXxMurderX,@solangeknowles happy mother's day! you are beautiful.
1752985506,love,stephydarling,is going to go have some cuddle time with her C baby and woofies...I love our nightlife
1752985581,worry,tara__marie,@indieandyy  I hope when you're calling this the shitshow you mean that in a good way. because this will be fun.
1752985586,neutral,shrnclrk,@troublebrother very much much much mash!!!! more please
1752985610,happiness,omgitslindsay,I got a Coach purse
1752985625,happiness,GlitzyGloss,@officialTila YES!! I wanna come hang out with my H-TOWN gurl u know whats up!! haha @MrDeNiro it'll be bangin! We gotta hang out chick
1752985660,neutral,Gabiilee,"OMGoodness, I need sleep........"
1752985662,neutral,carolina90,"Nightlife Commando is like, chanting. The music is cool.  &amp; Now I'm listening to INXS. The music in this song is amazing. The bass is win"
1752985668,neutral,KYLEISHAPPYCORE,Thinks he may have broken his nose at the show
1752985717,sadness,boozejenkins,finding out a song you had no idea was a cover is actually indeed that .... and then thinking that that is awesome makes my day.
1752985806,worry,MotherTruckker,just got my BMTH concert tickets  ? youknowimsofreshtilldeath?
1752985817,surprise,taraawalker,Had a great time singing karaoke with the fam...good times
1752985896,neutral,TomPiperFresh,"@WaxMotif I'm @tompiperfresh yaoo, not @tompiper sonnnny"
1752986002,fun,janeyface,@erikmd you should sing out loud
1752986005,neutral,unkledad,Im so just heading home
1752986009,happiness,ashschweitzer,@ashgen sounds good!! Can't wait
1752986032,neutral,acountryrobin,I say it's in the cards.
1752986076,surprise,torilovesbradie,I'm going to town on these two dinner rolls and some dark chocolate  yummmm
1752986110,worry,pameladetlor,"@jannarden  I may see the sun come up. All my bits are sore today - but life is still grand  Tomorrow is a new day! Sleep well, Friend!"
1752986151,worry,jeanninesioco,@andrew_apuya hey hey andrew!!! haha! ;P well happy mother's day to your mum.
1752986152,surprise,yasinbd,Happy Mothers Day people. i love my mom a lot still
1752986205,love,candiedcharcoal,Making yet another attempt to attend church on a Sunday morning!  Looking forward to it y'all.
1752986290,worry,ABonin,@janmcq - that is awesome.
1752986351,hate,favi_ohoh,"i have a degree,bitches!!! moving t o dallas in a few hours"
1752986522,fun,quickthorns,"@devilsnight Hey, that's my Bug! And my martini glasses . . ."
1752986600,neutral,rjramos,@officialTila YES!!!
1752986642,relief,mrdraco,"@LindseyMadonna I'm glad for you  I'm fine, thanks. Just another night full of M"
1752986776,happiness,Achrijoli,@jtimberlake Hey I saw SNL 2nite&amp;I loved it!! especially the crumpin' tit-boob scene  &quot;crumpin'34 dub&quot; wow hilarious
1752986798,neutral,Merikko,"@robotmunky I've read good things bout it. Just not feelin it tonight. Proly finish it tomorrow, after Star Trek"
1752987016,relief,ItzEddie,"Finally got Xbox Live up and running again, stupid router, ah well. Serious gaming time later on"
1752987030,happiness,tariqh,"@ayende LOL it's not the army it's starfleet, rules are meant to be broken to get the job done. That's why he gets the medal"
1752987075,happiness,blairchaney,"@kevpar he was soooo great!!! loved him! He was so good live, haha it poured on us though... makes it that much better!"
1752987105,happiness,caspert983,i met one of the nerdiest servers at chili's today lol... he was awesome and i was his favorite
1752987108,happiness,deragonflyz,@DonEads  Cool...a VERY productive day! I just got a spot as an extra in a feature film that is filming tomorrow  AWESOME week all around!
1752987153,fun,jacobpreedin,@jamiedelaine the wedding was amazing and I'm not gonna lie... I can't wait to see the pics either!
1752987171,neutral,KessaLynn,@bbheaven
1752987382,sadness,Spirit_of_Mars,"@SpicyBev yep, itï¿½s Mothers Day here as well but me and my family ignore it!  weï¿½re celebrating it EVERY day ... LOL"
1752987404,surprise,JenCackett,pretty bummed that it had to rain last nite! oh well  still had fun! Goldfish is highly overrated!
1752987418,worry,hdav,"Please remember you need a helmet for the bike asap, talk to you later ok hope your head not to bad"
1752987462,neutral,Olya24,Somewhere in the center...
1752987500,love,mfdc,@directorSandy I fucking love the fucking internet.
1752987530,relief,rayyfacee,night improved.
1752987554,neutral,denbeteren,"@TheComputerNerd weird as usual, but ok... that's why we like it"
1752987572,neutral,cookiemonster82,"@sinfulsignorita Its sunny atm, need to drop my brother for his classes later, so will find out then"
1752987593,worry,Icametumbling,@Azlen Don't go there  it is all good
1752987650,neutral,AprilFilms,@rastin Nope I am in Coquitlam
1752987826,love,_writersblock_,@TRACTAHPULL   I love you
1752987846,neutral,DonniesGirl69,@JoesGaGirl Oh...ok...didn't know that.
1752987895,love,AshTheBeautii,happy mothers day to my mom &amp; all the other mommies / moms to be! have a qood one ladies
1752987896,worry,NorCalRachel,"@switchfoot My youth group was there! I would have liked 2 go, but I couldn't afford it, &amp; I had a drama performance/party...  Luv ya tho!"
1752987973,happiness,jess123b,@Carlkr please wear glasses in your next video!  you look amazing in them.
1753006183,fun,Siouxsinner,"@MOAM66 I love old school horror movies more, I got Elvira tattooed on my back"
1753006206,relief,discombob,@snakelady I'm sure she'll be fine. They're not as daft as they look (sometime)
1753006311,happiness,kelholden,Had an awesome lunch with the family &amp; now dinner with the in-laws
1753006332,happiness,xojoejonasox,@TickleMeJoey goodnight baby loll jk night
1753006391,relief,Ashleighmariie,finally got home and get to sleep! had a great time with @jessimon and friends!
1753006429,happiness,v_e_e_n,@Spandexx hahahaha wtf dianne????? who twitters that lol...i guess it depends who the person is.....
1753006618,love,blkrichyrich,@solangeknowles awwww yur a awesome mother keep up the good work
1753006626,fun,Broooooke_,@andyclemmensen haha well then maybe u shouldn't be so weak  hehe jks  xx
1753006680,happiness,RisaRM,@cyberprvideo heard of. And you're the first to mention him to me!
1753006722,neutral,BossTycoonLZ,@poetic_violence heyyyy babyy
1753006726,worry,BigFreaky,@skullgirl22 you will never be the same...
1753006812,happiness,Awesomejp07,just got home. today was fun
1753006820,neutral,Inspirationals,@yesbabyyes Hi Its not about howmany people follow you its about how much you help others
1753006823,happiness,StingaKerr,likes the smell of the roast in the oven mmmmmm must have dips and sakatas to tide me over till the roast is cooked
1753006874,love,ayah03,i think taylor laughtner and selena gomez are the cutest couple! i love them both! just read it on M! my fave mag
1753006896,love,seventenths,"rblpn  @kaaeyl , You know, I could listen to every version of War Pigs ever recorded  ? http://blip.fm/~5z10d"
1753006903,surprise,joe_novak,"Grinding Skyguard rep. This is less awful than I anticipated. Yet, still awful. Last tabard I need"
1753006963,neutral,abiiiiiiii,Back from uminaa
1753006989,happiness,youngfreshnew,@Afrykah heyyy girl.. havent tweeted u all week. hope all is well with you
1753007002,worry,krist0ph3r,the voter paint just peeled off my skin. or maybe my skin just peeled off with the voter paint
1753007118,happiness,KirsMoore,@maliamorgan Thanks for following!
1753007253,love,luluflirt,hapee mother's day t all the mothers out there!
1753007267,surprise,Chantresewright,@FinIsKing thanx 4 thee follow
1753007276,happiness,breethevampire,Girsl night ! on my way to foam party  No sleep tonight !!
1753007415,love,misszwaan,"happy mothers day mam   little bit of a hangover now:$ need to do everything for mam now, but I love her, so for one day I'll do it."
1753007513,happiness,vicardave,"@philritchie Boom, and if you will, boom! Saw the movie last night - really enjoyed it"
1753007522,neutral,rastin,@AprilFilms meh! You should try the one on commercial drive with all the cats
1753007606,neutral,AbeerforBill,@NotetoShells yes it does
1753007647,love,amywatters,"Some of us are both. We may have strong loyalties in one direction, but I have love for TNG as well"
1753007659,love,RegineFilange,@adnamay Yeah  The entire time I was all *swoon* b/c of his eyes..... *swoons thinking about it*
1753007675,love,aSaladADay,@just_another_1 I love that we just get a little peek of your dimple
1753007686,love,Tina541,Just finished yet another amazing book by Susan Elizabeth Philips!!!  God I love her books so much!!! Which one to read next??? hmmm...
1753007728,neutral,dmcox,"@David_Kaufer And should have been before!  Well, I mean instead of Iraq...see that is the beer talking freely!"
1753007816,sadness,anJELLOca,"So I was just angrily told I was extemely abusive...mentally, emotionally, &amp; physically. It made my day.  Nightss."
1753007841,enthusiasm,Pamlovesit,@DirtySteveRock I decided you should help me make my first solo album
1753007850,happiness,Hildy77,All in all this has so far gone so much better than expected.sure helps to have raised a dog before and i feel im doing things right
1753007986,worry,DivaTomboy,"@cArtPhotography Hey, it was a GORGEOUS, day (and night) here, too.  Played in the sun then a full moon lit my way home.    Life is good."
1753007990,love,THe_RuGGeD_MaN,@bioncaaa oo never played it  thats so good that u like 2 play games most females dont like too
1753008065,happiness,joyce_jay,heeey heeey!   about to go read...
1753008070,fun,chelsasaur,Just burped at the same exact time as Steph LMFA0
1753008118,love,xiabobia,time to go to bed... and hopefully wake up to a better day  niiiiiiiights yall
1753008119,happiness,SMAshleyRenee,My goodness! I go single and shit goes crazy! Haha. Fuck this. I like being single too much. I do what I want...holla!
1753008148,fun,livvvyy,"@tommcfly You're welcome!  Actually, the all Swedish fans are trying to get McFly to  us! We are very close now"
1753008158,love,khyungbird,@debaoki Thanks for getting me bottled water.
1753008162,love,elevenution,Love the 3 mile 3AM runs. They make me smile
1753008245,neutral,jimwins33,@sloanfinley  i totally would house you if i lived there
1753008249,happiness,ddubscovergirl,this one's for the children..the children of the world....again i say happy mommies day to all and me too
1753008360,love,HeavySnatch,read twilight and new moon keen to read eclipse and breaking dawn hmm twilight was better then new moon but there still awesome
1753008415,worry,Mior_faiq,has just figured out his username and password for his twitter account
1753008418,happiness,e7iu5tyt,@tarabellejeanne awhhh It was so nice to see you.
1753008515,happiness,ohhh_mannn,@JackAllTimeLow it was fun anyway..thanks for taking pics with us last minute
1753008567,happiness,juiicysam,Amost there
1753008594,happiness,sparklyperson,@amber_benson thanks for the message! been a fan since forever; actually met you back in '03. So glad I stumbled upon your twitter
1753008721,neutral,GloriaMFisher,Hello Everybody   'Tis a cloudy day here in Amanzimtoti today.
1753008732,happiness,hfordsa,@jaimedr Thanks for the recommendation
1753008733,neutral,psipook,"Would like to remind people that I am OUT of Kansai Scene, and whatever the current issue is like, I have had nothing to do with it"
1753008736,sadness,ShannonRoseLive,"@aplusk Awww, here...WAZ UUUUP!!!   Seriously, glad y'all had fun.  Too bad my invite got lost in the mail lol. peace. xo"
1753008801,relief,MzGemini87,I wanna say happy mother's day to all the mom's including mine love u mama
1753008862,neutral,MissCakes2,Is leaving in the morning to go to her mommys
1753008908,happiness,JustVox,"@sashagrey since I'm reading the Twilight series and watching Underworld today, I gotta say...perfect pic for my day"
1753008924,hate,JulieMilano,had a 100% raw day
1753008958,love,lara_luv,feelin nice after this bottle of bacardi
1753008965,neutral,sextatious13,Going to bed now  *thinks I Twitter WAY too much*
1753008968,happiness,NicolaWwilts,well Sunday the weather looks great gone take my bike to visite my mom on her day
1753009155,happiness,FollowMandy,tonight was fun
1753009183,love,kanzaz,"I'm off 2 dream awhile. Thanks 4 everything tweeple. Many blessings &amp; much joy. peace, love &amp; happiness 2 u all. Hope ur dreams come tru"
1753009202,fun,andykleinman,@eavellan that was so much fun! the banana dessert alone is worth the trip to austin! we'll be back soon
1753009229,love,SharElizabeth,Happy Mother's Day!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
1753009362,happiness,bdkelly87,first night sleeping in my new home
1753009372,neutral,JorgeIvan,@iamraphael to bad yo dint cast to late times like 4am
1753009383,love,lovesnow1117,4 hours till Mothers Day Party  Yeah!
1753009393,love,MeowRilo,@green_i_girl  is okay! Hearts getting lovin! Sorry for sneezes.
1753009454,fun,zoeydecay,Watching videos on youtube with the bf.  Thinking about going to bed soon.
1753009480,relief,annyhs,laundry and loud music.... relaxing
1753009523,relief,_x_rebecca_x_,45 minutes until im off from work. I guess i'll go back to work in 15 minutes. It's slow today thank god for one of those days
1753009535,happiness,jessicaberto,@jemambrose congrats!!!  I highly doubt u'll have buyer's remorse...u've wanted that car for a while.
1753009556,worry,ladyluckbug,Can't sleep. Fucking morning will come to soon. Have to rest! It will be a new day. A perfect day to start new changes
1753009592,fun,shyheartsjordan,@RetroRewind it is sooo hard.... truck and fish please
1753009615,worry,mochiland,@pabloest beer from japan.  google it
1753009651,worry,KaitieO,lip syncing &quot;im so excited&quot; wit blairr then were gonna youtube it
1753009713,neutral,RastaBeanZ,@idreamofjeanny Chowder is the shit!!!!!!
1753009718,neutral,apriannemarie,Happy Mothers Day!
1753009742,surprise,caserfam,happy mother's day!
1753009856,love,unitedstatesfre,I just received a mothers day card from my lovely daughter wishing my a happy mothers day  http://tr.im/kWK9
1753009871,neutral,livvvyy,GOOD MORNING!!
1753009874,love,AmberLuallen,loves it when mom and dad come to visit! nothin better
1753009923,happiness,nataliamurgui,"@Chi_twnzfinest Happy birthday, sweetie. Have a great day in the best place of the word (sorry Chicago  jeje"
1753009995,love,hyperjetrod,@JayLink_ luv it  so true
1753010225,love,Meghaen,had a wonderful evening with those I love!
1753010285,fun,omgitsjamiseal,my sidekick is awkward flashing. oh well. leaving my mommy out her flowers and stuff
1753010340,worry,LShalottCamelot,"@mrskutcher Yes, people skills and social manners are quite nice.  If you a few billion, guess you need MORE love to gently guide you."
1753010456,love,ianmuli,i love it when justin timberlake hosts snl; hilarious
1753010463,relief,SandyCalico,@peaches5068 Happy mom's day to you too
1753010490,neutral,hotchiq915,JT should just be a regular on SNL
1753010519,love,d_zigga,Happy Mothers Day to all you mothers out there!!  i love my mom! GOODNIGHT everyonee!! ?
1753010536,neutral,nin_janine,@marsalkey ui. where arre you going to study?
1753028667,love,vsr0013,Loves him but most importantly loves my mom! Happy Mothers Day!
1753028738,worry,aeriin,"@KilllWill nope, just whatever you speakin a couple tweets ago lol, but fuck it, i can get u a raider jersey"
1753028776,surprise,darkknight_101,add me up: http://profiles.friendster.com/americanidolislove  friendster.
1753028785,enthusiasm,Ahrae,Night peeps. Hope you all had a great day! Untill tomorrow.
1753028799,happiness,JarodBroeker,Goin to bed. Goodnight everyone.
1753028923,love,adlyman,@DawnRichard have an amazing time with your mommas tomorrow! Show them how much they mean to you  Whatever you do they will love it
1753028957,relief,Tree80,finally leavin tha studio.Made some really really good music! Very pleased wit tha turnout  !
1753028962,sadness,GeorgiaPrincez,"@DonniesGirl69  Yes,... I blame you all"
1753028982,fun,SedzOz,@janine_j9 Jess just posted some hawt pics on the board J ... u should check them out...
1753028996,fun,sparklerule,T9R8AM booked. im arriving medan on 27th june. 1155hours
1753029027,fun,LacryAlex,"@conpcom too many Germï¿½n rodrï¿½guez's results. Which one are you?  I mean, how do you look like in your profile picture?"
1753029054,worry,mandyrose1028,"@JoelMadden Awe man, that sucks. Everyone makes mistakes. I have a feeling that people can forgive you"
1753029135,love,DazzleMeThis,@andyclemmensen would that just eat away at your masculinity? What masculinity did you have? :p haha u'd probs beat me tho  haha xo
1753029182,surprise,ashtormie,"@Movin925fm When I heard &quot;No One&quot; from Alicia Keys like, 10 minutes ago? You made my night"
1753029225,love,makeedoo,i'm also on plurk  try it
1753029242,happiness,LJ4U,"Well, it was very inspirative day. There's no room for design in todays schedule, so i'm heading to bed"
1753029273,neutral,deisy23,i hate having the same hair for too long. i think i want super looong hair now
1753029301,worry,snakelady,"@discombob Yeah, she's done it several times. My Dumerils boa did it a few times w/ no prob. Just wonder if my hognose needs bigger food."
1753029314,neutral,McShittyScooter,http://twitpic.com/4wn21 - one of the presents that i made my mom
1753029316,neutral,TangerineTang,@eboni_ife not to forget cinnamon!
1753029318,neutral,habarlow,@ConformityIssue Haha I should. But I won't. lol Then I might miss something.
1753029431,love,ascully,I am a big fan of Danny Dyer I have to say this movie looks awesome  http://snurl.com/hpwnz
1753029442,love,GlitzyGloss,@Shontelle_Layne you're welcome sweety!  muah! xoxox luv ya!
1753029500,fun,ATG,@KellyShibari @AmberCadabra @Mollena All this flirting going on - The ATG smiles. Yay.  ((hugs))
1753029513,sadness,missy1234,Memories
1753029592,worry,Azlen,"@Icametumbling Yeah, I've seen that before, funny   *Hey honey, Jill just sent me a dick in a box*"
1753029595,happiness,annabearbaby,PUSH was amazing
1753029606,surprise,sleek_oa,"Going to bed, stores are closed"
1753029845,surprise,Alcedine,"i think i just about have all my info syncing properly between my mac, mobile me, and iphone. yay! finally"
1753029856,love,emilyatlantic,great night
1753029897,happiness,shezzy153,"this thing really demands a lot of time! anyways, gotta get some breakfast and watch naruto's latest episode"
1753029992,love,psrodwaters,Happy Mother's Day everyone
1753030009,neutral,SherletaG,@DanInBarca mmMmMm I've been craving sweet potatoes and almonds I'm going to have to incorporate those super foods tomorrow
1753030050,neutral,idaboo,LAKERS TOMORROW  KB and DF ftw!
1753030069,neutral,frankiefurter,Talking to amber... showtime baby
1753030072,neutral,sjrozas,@imsoapee Hang in there. I can be there in about three more hours.
1753030097,love,MrMailman,@UndeniableQueen ooooo i love pretty feet
1753030128,happiness,Itisdiana,@EricS576 Thank you! You know I really love 'BHB'
1753030164,happiness,siljehagen,@Nat4daWorks hope the show is going well!  just wanted u to know that im home now.. muah!
1753030328,happiness,gwynsmom,New day in new home   happy mom day 2 me!
1753030351,fun,DCR249,Six flags was awesome can't wait to go back
1753030358,relief,mommy2kaylee,@ home with my lovey.. Busy day td.. Baby shower.. Then a wedding.. Made 2 pies.. Now bed
1753030387,fun,jcmoreno14,"Look, everyone! I'm a bad boy! I'm ranked higher than Meghan McCain!  http://tinyurl.com/oj76mz"
1753030475,love,CarmenMolder,Happy mothers day everybody
1753030521,neutral,oceanslyric,"So, I picked up Chris Botti's~Live in Boston CD, listening while driving home tonight under the moon. Didn't want it to end."
1753030525,neutral,emjay96,i have to put it out there...... I ADIDAS JOSH DENYER  xoxoxoxoxoxo
1753030532,neutral,geezly27,good afternoon.  http://plurk.com/p/suyev
1753030621,worry,coreman2200,"@ms_ta_ta haha It's BAD! Anyway goodnight, gorgeous  Sleep super well n shizz"
1753030630,fun,sssayuri,"homee from wango tango, i had fun  really tired now. wrapping moms present and passing out. &lt;3"
1753030678,sadness,freakingepic,So tired and I have to work till 10:30 tonight!    Happy mothers day to everyone too  http://tinyurl.com/qu62bl
1753030706,love,PinkWind,"@kmergs It is, Pinkwind is a thing from Vanessa's dad. And My sister made me that SN in the 4th grade"
1753030750,love,a33g,"happy mothers day, too all mums out there  remember treat your mum well, she brought you into this life =]"
1753030826,neutral,DaylySpecialz,"@LILBOOTY24 If u do, please pray 4 me.  Lord knows I need it."
1753030854,sadness,twtrfail,"Twitter, you just fail at life sometimes.  Oh well. http://tinyurl.com/qkxh7q"
1753030887,worry,killyourband,better get some sleep soon. she has to get up and go to Sunday meetin' so she can pass out invites to her jewelery party.
1753030896,neutral,sinfulsignorita,@richa_august84 hahahaha now that is a spooky wish babes  how about a lifetime supply of shoes with matching bags and constant weight?
1753031007,happiness,Heyyitscassie,Won a gps at post prom
1753031015,happiness,MelonRolek,Bored...um...Song of the day: &quot;I caught myself by Paramore&quot; and &quot;No good deed from the musical Wicked&quot;  Oh! And Fully Alive by Flyleaf!!!
1753031061,happiness,keithcochran,"Finally home after a night of dinner and drinking with friends.  Going to sleep now, hoping the bed doesn't spin too much."
1753031117,love,ktchaoz,@mrskutcher Happy mothers day
1753031118,happiness,twebbstack,@ztnewetnorb hha yeah  like they have your heart too but weve met shaun and bradie... it seems more real ;)
1753031165,love,katelaker_,"@melissamark_ hehe go dye it beb! put more blonde innn  mine is lighter than it was, left it in  a bit too long oops&gt;&lt;"
1753031197,neutral,Encygirl,@easmart can u online on your hotmail?
1753031206,love,d0nrumata,"Welcoming new #followers: @chillisoft, @Hansieboy, @keylman  @luongdat, @pleasehelpmenow &amp; @FLWbooks. Thanks for the love. Tweet on!"
1753031233,surprise,Trish1981,@MattBovell I think he meant this pic - I don't know what other one he might have seen! But really - this is as hot as it gets
1753031349,happiness,MrsRance,Nungguin my Sista in law lahiran di RS Asih...kayaknya sih sore ini lahiran. Yeayy another baby girl in the family
1753031360,love,PurpleZoe,@polyzzz Goodnight and sweet dreams to you also
1753031365,neutral,MiniRowRow,"has uploaded her runs onto NikePlus.com ...   Run, Row.Row., RUN!!!"
1753031411,happiness,DonniesGirl69,@GeorgiaPrincez Like you're not enjoying the hell out if it.
1753031447,surprise,SColombianita06,GOODNiGHT...HAPPY MOTHERS DAY TO ALL THE MAMi'S ON TWiTTER
1753031456,sadness,privatestudmuff,"@jamie_oliver whats for breaky then, russtle something up for my hangover please our jamie lmao"
1753031471,worry,JeffreyNYC,@SkinnyInTheCity Good to hear... several of my peeps are working tonight...
1753031497,neutral,potroast,"@MedicQT geez, 15 years? You'd think they would have had that checked out years ago!"
1753031515,sadness,ANGIESWORLD1,lmao im stupid just felt like sayin tyaï¿½ in my red caf vioce..nite ya'll
1753031565,love,random4423,Moms everywhere stop what you are doing and get a good night sleep for tomorrow its your childrens turn to pamper you.  enjoy your day
1753031629,neutral,Li_a,GRANADA BOWL WITH THE CREW! Birthday bowling for Fisch and me  http://twitpic.com/4wn29
1753031678,relief,georgie_phx,"@andrewkfromaz Thanks dear, I know this, but I appreciate the validation as always"
1753031689,neutral,lys47,*yawn* i think imma go to bed. night guys
1753031719,happiness,swandives,@frombecca Oh yum - rhubarb. These links are fab. Thanks
1753031726,neutral,rubenerd,Cleaned the screen on my new PC DOS machine and took another &quot;screenshot&quot;  http://bit.ly/QLzP2
1753031741,love,BossTycoonLZ,@REALConformist I loveeee cashis  ms. Jenkins is my shitttt!!!
1753031790,enthusiasm,rawkstraxl,@caatheedee maybe you should greet her for good.
1753031811,neutral,Gen22,@twicullen good day K!
1753031862,love,mustdobetta,shoutout to all the beautiful moms out there that these niggas dont appreciate! some one cares Happy Mothers Day!
1753031903,worry,ginny9577,@RetroRewind ty for feeding our NK addiction..ermm i mean our uhh nope yup addiction covers it
1753031915,neutral,marjorieyan,testing out ymtumbkr on my iphone  http://tumblr.com/xiy1qycvc
1753031938,sadness,Angel42579,"@SirReigns Good luck with the design....remember the little people   Heading to bed, goodnight!"
1753031962,surprise,tannwick,"Up and breakfasted, about to jump in shower then heading off to the land of the black pudding for playoff part 2"
1753031994,love,dovilee,going to church  god bless you all.
1753032017,worry,carakikay,save me--i feel like i'm going crazy.  ? http://blip.fm/~5z193
1753032071,surprise,MrReeks,"@PaintByWord, word!?"
1753032079,relief,xzxjennaxzx,Laying in bed with a book &amp; some beautiful music.  thank you kaki &amp; nicholas sparks.
1753032084,neutral,bweeshoff,@skimso freako on roidz! Hope d lifts his legs to stay out of your way while you clean.
1753032097,happiness,sharonhayes,"@SharneseLaNier Thanks hon, doing great and yourself? Happy Mothers Day"
1753032199,love,easmart,i'm going to try to get some sleeeeeeep. goonight twitter  have a nice mother's day.
1753032250,empty,ruoivietnam,"@GiangcK: oï¿½i, ph?i 'ru' cho bï¿½ ï¿½ ng?, tr??c khi b? th?y cï¿½i r?ng trï¿½i cï¿½y nï¿½y, ?ï¿½i mua m?i th? 1 kg ?? ?n thï¿½ ch?t"
1753032343,anger,Vanessah_JC,I'm way to sleepy.. Ill watch my shows lata..Good nite twit-fam!.. God bless!..XoXo
1753049273,surprise,naattx,"according to mary chaayaa, i look like a sexy emo in my dp  i not emo."
1753049296,neutral,amanduh_paige,@MariahCarey IN Filipino if u say &quot;Nakuh grabeh!&quot; it's like sayin OMG
1753049334,relief,Tracielp,"@Meshel_Laurie sending love, blessings &amp; healing thoughts to you &amp; family  peace"
1753049558,happiness,_rckwitu,feelin a bit 'dangerous'. off to watch tha vids  http://bit.ly/9X0Us
1753049583,relief,paulskinny,nice night  bed time; work from 4:30-8:45 tomorrow
1753049668,love,mkoumarianos,Happy Mother's Day to all mothers
1753049793,fun,christopherrr,Dancing in the rain makes of complete
1753049819,neutral,YoungTurbo5,"@BAMbam_12 relax mama, u kno we got u..Breathe easy..need some piff is all"
1753049858,neutral,MarqJacob,@Anthony_y_Tony Hey
1753049864,worry,megandyke,Artwork at 3AM. Gotta get this portfolio done for MECA by wednesday. Meeting with milonzzi to review it then.
1753049951,happiness,erynhalice,@michaellington hahaha that made me laugh
1753049979,surprise,AnikaMichelle,So fresh n clean
1753049987,neutral,florencedesruol,"FOR @john_b_waters and  @mr_suh, you must read that please http://bit.ly/nPpiV"
